item_id,order_id,product_id,quantity,unit_price,discount_percent
OI001995,O000885,P0345,3,103.62,20
OI001996,O000702,P0327,5,824.33,5
OI001997,O000223,P0391,2,221.08,10
OI001998,O000656,P0393,5,477.16,10
OI001999,O000431,P0293,2,330.53,5
OI002000,O000812,P0403,2,853.83,5
OI002001,O000667,P0490,5,981.34,20
OI002002,O000552,P0118,3,477.26,10
OI002003,O000760,P0075,3,340.38,10
OI002004,O000646,P0231,3,431.04,20
OI002005,O000855,P0003,4,64.75,20
OI002006,O000725,P0331,2,975.24,10
OI002007,O000040,P0420,2,216.52,10
OI002008,O000604,P0427,3,33.44,20
OI002009,O000784,P0167,5,564.37,5
OI002010,O000441,P0317,5,445.7,10
OI002011,O000219,P0039,2,168.81,20
OI002012,O000963,P0488,1,783.42,20
OI002013,O000998,P0128,3,987.06,20
OI002014,O000122,P0052,1,643.23,10
OI002015,O000757,P0225,3,119.92,5
OI002016,O000152,P0167,4,826.07,5
OI002017,O000613,P0294,2,566.22,20
OI002018,O000503,P0168,5,551.12,10
OI002019,O000597,P0354,1,149.06,0
OI002020,O000643,P0491,3,906.05,20
OI002021,O000440,P0095,3,473.64,20
OI002022,O000742,P0171,2,680.89,10
OI002023,O000523,P0310,1,148.87,20
OI002024,O000876,P0203,4,800.12,0
OI002025,O000383,P0192,1,570.06,0
OI002026,O000865,P0448,3,792.24,20
OI002027,O000579,P0295,3,638.03,0
OI002028,O000189,P0499,5,782.78,5
OI002029,O000180,P0294,4,613.93,5
OI002030,O000150,P0393,4,819.58,20
OI002031,O000925,P0456,2,653.94,0
OI002032,O000373,P0332,5,346.41,20
OI002033,O000044,P0206,5,300.88,20
OI002034,O000039,P0005,2,329.16,5
OI002035,O000531,P0439,2,588.53,10
OI002036,O000938,P0335,2,772.23,10
OI002037,O000313,P0097,2,214.08,5
OI002038,O000207,P0014,5,605.9,0
OI002039,O000261,P0277,3,955.11,10
OI002040,O000646,P0476,2,661.59,5
OI002041,O000621,P0084,4,991.09,5
OI002042,O000445,P0396,3,37.02,20
OI002043,O000253,P0428,4,35.17,5
OI002044,O000780,P0026,4,444.16,5
OI002045,O000422,P0395,4,594.32,0
OI002046,O000191,P0497,2,511.64,0
OI002047,O000334,P0388,2,129.15,20
OI002048,O000734,P0384,3,420.98,5
OI002049,O000186,P0410,5,366.26,10
OI002050,O000793,P0058,4,25.98,20
OI002051,O000861,P0205,1,361.13,10
OI002052,O000134,P0223,3,237.07,0
OI002053,O000799,P0449,4,25.69,10
OI002054,O000663,P0024,2,848.94,5
OI002055,O000019,P0066,5,164.2,20
OI002056,O000080,P0032,5,804.36,10
OI002057,O000762,P0317,4,825.02,20
OI002058,O000354,P0090,5,965.65,5
OI002059,O000748,P0451,1,788.69,0
OI002060,O000540,P0105,3,409.62,10
OI002061,O000544,P0319,3,38.19,0
OI002062,O000680,P0015,4,43.88,5
OI002063,O000835,P0024,5,383.27,5
OI002064,O000324,P0052,1,355.18,5
OI002065,O000189,P0215,1,121.29,20
OI002066,O000952,P0213,5,446.01,0
OI002067,O000638,P0244,4,900.55,10
OI002068,O000263,P0166,5,371.93,0
OI002069,O000979,P0253,5,204.32,5
OI002070,O000266,P0413,2,233.3,0
OI002071,O000195,P0368,4,289.48,0
OI002072,O000512,P0116,3,192.78,10
OI002073,O000674,P0364,4,671.67,10
OI002074,O000270,P0168,4,381.02,5
OI002075,O000071,P0383,4,635.56,5
OI002076,O000374,P0008,2,638.28,5
OI002077,O000332,P0204,3,21.6,20
OI002078,O000991,P0440,3,195.87,20
OI002079,O000926,P0110,4,625.1,20
OI002080,O000242,P0382,3,658.91,10
OI002081,O000691,P0457,2,262.73,20
OI002082,O000935,P0340,1,671.33,10
OI002083,O000539,P0033,3,432.25,0
OI002084,O000259,P0049,2,975.34,0
OI002085,O000247,P0282,3,135.04,10
OI002086,O000629,P0232,4,557.77,0
OI002087,O000890,P0094,4,821.83,5
OI002088,O000291,P0431,2,778.15,5
OI002089,O000725,P0270,5,782.14,0
OI002090,O000743,P0277,2,696.76,5
OI002091,O000767,P0082,1,683.59,5
OI002092,O000312,P0277,5,429.78,5
OI002093,O000571,P0026,4,303.53,20
OI002094,O000976,P0240,3,144.76,10
OI002095,O000001,P0039,3,711.26,10
OI002096,O000428,P0473,5,598.05,0
OI002097,O000122,P0387,4,148.9,20
OI002098,O000329,P0392,2,397.33,5
OI002099,O000859,P0201,5,201.44,10
OI002100,O000145,P0116,3,149.04,20
OI002101,O000253,P0372,5,944.9,5
OI002102,O000422,P0228,2,675.52,10
OI002103,O000023,P0327,1,525.41,0
OI002104,O000965,P0119,4,305.83,0
OI002105,O000931,P0079,1,881.42,10
OI002106,O000558,P0487,1,387.69,10
OI002107,O000232,P0321,4,431.65,5
OI002108,O000998,P0389,3,232.39,0
OI002109,O000182,P0375,5,960.14,10
OI002110,O000495,P0446,4,838.34,20
OI002111,O000864,P0030,1,866.52,10
OI002112,O000565,P0464,3,643.86,10
OI002113,O000860,P0342,3,983.26,0
OI002114,O000027,P0052,4,250.32,20
OI002115,O000454,P0303,4,668.97,0
OI002116,O001000,P0288,5,839.04,20
OI002117,O000784,P0022,5,116.72,0
OI002118,O000195,P0061,2,367.09,20
OI002119,O000807,P0368,1,353.83,20
OI002120,O000944,P0294,5,46.9,20
OI002121,O000885,P0343,1,223.88,5
OI002122,O000050,P0323,3,107.82,20
OI002123,O000059,P0374,4,850.94,10
OI002124,O000735,P0420,3,358.85,5
OI002125,O000567,P0229,1,331.27,10
OI002126,O000329,P0108,5,773.1,10
OI002127,O000822,P0386,3,783.16,5
OI002128,O000629,P0439,1,340.43,5
OI002129,O000649,P0425,3,110.29,0
OI002130,O000832,P0161,5,502.22,5
OI002131,O000784,P0104,3,857.42,20
OI002132,O000719,P0173,4,896.82,5
OI002133,O000346,P0166,1,120.37,10
OI002134,O000023,P0359,5,303.24,5
OI002135,O000816,P0317,1,206.63,0
OI002136,O000829,P0437,3,154.31,10
OI002137,O000725,P0204,2,922.05,0
OI002138,O000602,P0315,5,971.04,10
OI002139,O000461,P0227,1,253.44,5
OI002140,O000561,P0014,4,232.22,5
OI002141,O000503,P0449,2,445.95,5
OI002142,O000298,P0007,3,251.24,0
OI002143,O000990,P0430,4,420.38,5
OI002144,O000845,P0096,5,585.09,20
OI002145,O000536,P0362,3,805.39,10
OI002146,O000884,P0190,3,901.05,5
OI002147,O000656,P0277,3,86.27,5
OI002148,O000659,P0441,2,797.6,5
OI002149,O000198,P0470,5,711.27,10
OI002150,O000215,P0414,5,235.55,10
OI002151,O000459,P0239,3,578.52,0
OI002152,O000943,P0317,4,502.16,20
OI002153,O000133,P0489,2,31.89,20
OI002154,O000118,P0459,3,481.86,5
OI002155,O000131,P0350,3,74.76,10
OI002156,O000517,P0486,1,716.48,20
OI002157,O000883,P0361,2,986.34,5
OI002158,O000926,P0159,5,700.23,10
OI002159,O000677,P0120,5,800.43,20
OI002160,O000296,P0393,5,980.38,10
OI002161,O000014,P0498,5,62.44,10
OI002162,O000246,P0397,1,617.71,20
OI002163,O000331,P0376,2,256.31,5
OI002164,O000372,P0016,4,731.38,10
OI002165,O000183,P0049,4,578.26,20
OI002166,O000835,P0196,4,147.12,10
OI002167,O000375,P0050,3,361.61,20
OI002168,O000517,P0256,1,192.72,20
OI002169,O000411,P0117,3,985.78,0
OI002170,O000696,P0232,1,528.63,0
OI002171,O000125,P0286,1,685.88,0
OI002172,O000346,P0001,5,22.45,10
OI002173,O000788,P0157,1,802.04,10
OI002174,O000143,P0490,2,196.6,20
OI002175,O000373,P0275,2,976.02,0
OI002176,O000317,P0308,3,578.25,20
OI002177,O000364,P0260,2,816.22,20
OI002178,O000063,P0319,1,935.94,0
OI002179,O000639,P0479,3,116.7,5
OI002180,O000343,P0461,1,502.67,5
OI002181,O000691,P0481,4,929.32,20
OI002182,O000918,P0484,1,672.02,0
OI002183,O000693,P0127,3,149.97,20
OI002184,O000386,P0407,4,51.17,0
OI002185,O000984,P0416,5,107.79,0
OI002186,O000657,P0467,5,567.37,20
OI002187,O000412,P0145,3,144.12,5
OI002188,O000600,P0484,4,410.2,20
OI002189,O000169,P0252,1,496.33,10
OI002190,O000992,P0313,4,312.84,10
OI002191,O000113,P0271,1,196.2,0
OI002192,O000629,P0457,5,750.37,5
OI002193,O000643,P0379,1,538.95,0
OI002194,O000621,P0198,2,358.25,0
OI002195,O000889,P0379,5,528.74,5
OI002196,O000793,P0190,1,911.56,0
OI002197,O000937,P0487,2,893.43,10
OI002198,O000150,P0366,2,500.32,0
OI002199,O000093,P0473,4,213.97,0
OI002200,O000595,P0003,2,663.0,10
OI002201,O000363,P0200,2,378.07,20
OI002202,O000092,P0080,2,602.76,10
OI002203,O000866,P0349,5,713.07,10
OI002204,O000420,P0482,3,415.11,0
OI002205,O000852,P0422,4,383.36,5
OI002206,O001000,P0130,5,20.33,20
OI002207,O000086,P0357,4,137.6,5
OI002208,O000145,P0327,1,124.13,20
OI002209,O000137,P0094,5,334.1,10
OI002210,O000816,P0146,5,293.57,10
OI002211,O000223,P0390,1,400.96,5
OI002212,O000178,P0285,4,208.78,0
OI002213,O000961,P0246,1,120.29,0
OI002214,O000795,P0095,1,764.92,0
OI002215,O000496,P0224,5,377.19,5
OI002216,O000906,P0306,1,666.25,5
OI002217,O000431,P0372,3,53.32,0
OI002218,O000313,P0175,3,922.62,10
OI002219,O000947,P0103,1,397.4,5
OI002220,O000598,P0259,1,232.98,5
OI002221,O000688,P0337,4,35.06,20
OI002222,O000143,P0432,2,605.64,10
OI002223,O000330,P0074,5,964.53,0
OI002224,O000229,P0351,1,415.82,0
OI002225,O000348,P0371,3,376.67,5
OI002226,O000213,P0351,2,15.84,0
OI002227,O000120,P0417,4,771.01,0
OI002228,O000460,P0391,1,568.0,0
OI002229,O000041,P0333,4,937.84,20
OI002230,O000579,P0352,5,392.9,5
OI002231,O000903,P0314,3,351.69,20
OI002232,O000982,P0471,2,459.68,10
OI002233,O000459,P0074,3,640.72,5
OI002234,O000796,P0132,2,374.4,0
OI002235,O000885,P0413,3,152.54,20
OI002236,O000841,P0364,5,853.17,20
OI002237,O000257,P0431,3,216.02,20
OI002238,O000863,P0453,4,465.98,20
OI002239,O000910,P0488,4,468.88,10
OI002240,O000668,P0341,4,141.78,5
OI002241,O000504,P0112,2,572.7,10
OI002242,O000949,P0281,4,381.07,10
OI002243,O000438,P0202,2,475.53,20
OI002244,O000616,P0464,5,418.0,5
OI002245,O000445,P0173,5,891.03,20
OI002246,O000885,P0093,4,33.6,5
OI002247,O000791,P0291,2,280.59,5
OI002248,O000824,P0295,2,159.18,10
OI002249,O000960,P0126,2,764.99,20
OI002250,O000648,P0313,5,535.28,0
OI002251,O000199,P0403,1,94.89,0
OI002252,O000109,P0170,1,320.16,10
OI002253,O000416,P0381,2,958.38,10
OI002254,O000136,P0186,5,910.15,20
OI002255,O000973,P0174,2,296.84,0
OI002256,O000328,P0462,2,171.62,0
OI002257,O000840,P0082,5,556.8,20
OI002258,O000576,P0354,2,976.36,5
OI002259,O000912,P0050,1,144.24,20
OI002260,O000969,P0195,4,178.75,0
OI002261,O000743,P0477,4,589.04,5
OI002262,O000917,P0458,1,970.59,10
OI002263,O000696,P0044,3,78.2,5
OI002264,O000615,P0347,4,917.6,0
OI002265,O000404,P0493,3,299.43,0
OI002266,O000727,P0309,4,25.8,20
OI002267,O000347,P0187,3,200.1,10
OI002268,O000049,P0251,3,906.76,0
OI002269,O000490,P0359,3,270.48,20
OI002270,O000692,P0021,3,752.5,20
OI002271,O000165,P0171,5,41.06,0
OI002272,O000040,P0155,4,207.65,20
OI002273,O000779,P0199,1,698.34,10
OI002274,O000769,P0172,3,805.11,20
OI002275,O000834,P0363,3,141.02,10
OI002276,O000536,P0283,2,493.94,10
OI002277,O000171,P0468,4,919.59,0
OI002278,O000653,P0442,5,896.86,0
OI002279,O000264,P0413,1,250.53,5
OI002280,O000765,P0034,2,576.19,5
OI002281,O000179,P0443,1,19.55,0
OI002282,O000699,P0446,5,79.68,20
OI002283,O000678,P0403,1,616.44,0
OI002284,O000285,P0103,1,193.72,0
OI002285,O000008,P0222,2,218.12,0
OI002286,O000793,P0165,5,200.71,5
OI002287,O000239,P0310,2,474.52,0
OI002288,O000907,P0095,5,16.25,5
OI002289,O000405,P0135,2,879.39,5
OI002290,O000254,P0360,1,196.32,10
OI002291,O000467,P0084,4,638.94,10
OI002292,O000845,P0260,3,226.08,10
OI002293,O000707,P0377,2,535.25,10
OI002294,O000577,P0387,2,74.01,0
OI002295,O000039,P0177,1,623.65,20
OI002296,O000164,P0346,4,21.88,0
OI002297,O000653,P0302,3,701.1,0
OI002298,O000538,P0373,3,456.28,20
OI002299,O000759,P0256,3,765.78,10
OI002300,O000390,P0117,5,178.85,10
OI002301,O000840,P0239,4,331.12,20
OI002302,O000950,P0445,4,457.65,5
OI002303,O000790,P0215,1,874.63,10
OI002304,O000782,P0446,2,405.42,0
OI002305,O000890,P0406,2,159.53,5
OI002306,O000445,P0049,1,397.38,5
OI002307,O000555,P0173,2,31.46,20
OI002308,O000325,P0156,5,284.89,5
OI002309,O000997,P0311,4,438.53,5
OI002310,O000999,P0497,1,359.84,0
OI002311,O000138,P0488,3,708.96,10
OI002312,O000290,P0121,5,943.9,5
OI002313,O000853,P0252,1,957.29,5
OI002314,O000694,P0323,3,687.22,20
OI002315,O000250,P0307,2,534.34,10
OI002316,O000765,P0414,2,375.87,20
OI002317,O000130,P0010,4,376.31,5
OI002318,O000429,P0484,3,691.4,10
OI002319,O000976,P0403,3,559.45,10
OI002320,O000399,P0462,2,965.82,5
OI002321,O000486,P0417,2,493.7,20
OI002322,O000040,P0161,5,881.92,20
OI002323,O000304,P0320,3,90.49,20
OI002324,O000948,P0309,3,76.26,20
OI002325,O000396,P0406,3,714.79,10
OI002326,O000121,P0243,2,231.1,0
OI002327,O000671,P0183,5,487.73,5
OI002328,O000559,P0490,3,489.85,10
OI002329,O000410,P0422,2,958.15,0
OI002330,O000606,P0376,1,738.14,5
OI002331,O000865,P0145,2,792.8,20
OI002332,O000023,P0153,3,212.2,10
OI002333,O000052,P0015,4,87.92,20
OI002334,O000303,P0229,4,559.71,20
OI002335,O000644,P0056,3,461.38,5
OI002336,O000929,P0146,2,590.62,10
OI002337,O000035,P0064,1,869.06,20
OI002338,O000756,P0073,3,833.49,20
OI002339,O000053,P0322,4,649.87,20
OI002340,O000365,P0168,5,837.71,0
OI002341,O000580,P0166,5,758.93,0
OI002342,O000984,P0029,2,501.71,0
OI002343,O000287,P0078,1,527.55,5
OI002344,O000189,P0387,3,972.6,10
OI002345,O000167,P0212,3,753.34,20
OI002346,O000821,P0280,1,529.43,20
OI002347,O000318,P0281,1,816.22,20
OI002348,O000326,P0060,3,235.12,0
OI002349,O000050,P0027,2,483.91,0
OI002350,O000449,P0389,2,950.47,5
OI002351,O000826,P0164,3,393.65,20
OI002352,O000040,P0262,3,497.3,20
OI002353,O000140,P0021,2,593.77,5
OI002354,O000471,P0299,4,17.08,0
OI002355,O000754,P0261,2,403.21,5
OI002356,O000016,P0469,5,288.6,10
OI002357,O000374,P0199,2,836.47,10
OI002358,O000686,P0101,3,898.95,20
OI002359,O000245,P0334,3,457.13,20
OI002360,O000075,P0395,4,212.54,0
OI002361,O000086,P0199,1,745.39,5
OI002362,O000410,P0389,5,738.35,10
OI002363,O000439,P0454,5,819.68,10
OI002364,O000950,P0028,2,571.18,10
OI002365,O000445,P0262,1,316.8,5
OI002366,O000371,P0441,3,214.29,20
OI002367,O000671,P0235,4,605.79,5
OI002368,O000505,P0246,5,600.77,5
OI002369,O000160,P0316,1,885.57,0
OI002370,O000103,P0439,1,947.32,0
OI002371,O000622,P0228,4,731.46,5
OI002372,O000200,P0028,3,223.16,5
OI002373,O000867,P0380,3,85.34,20
OI002374,O000046,P0153,1,899.54,10
OI002375,O000291,P0135,4,930.82,5
OI002376,O000247,P0471,1,881.49,20
OI002377,O000358,P0008,1,95.23,5
OI002378,O000933,P0446,5,697.97,10
OI002379,O000554,P0012,5,484.93,5
OI002380,O000442,P0034,4,681.24,0
OI002381,O000077,P0255,4,832.15,20
OI002382,O000359,P0499,1,580.99,0
OI002383,O000130,P0492,3,712.8,20
OI002384,O000416,P0411,3,34.17,10
OI002385,O000386,P0121,4,812.25,0
OI002386,O000892,P0287,4,794.04,0
OI002387,O000587,P0187,1,602.07,20
OI002388,O000968,P0279,2,379.53,10
OI002389,O000299,P0165,3,412.93,20
OI002390,O000763,P0240,3,769.64,5
OI002391,O000093,P0346,5,413.75,20
OI002392,O000178,P0309,3,885.92,10
OI002393,O000735,P0331,4,456.26,5
OI002394,O000088,P0176,5,919.12,5
OI002395,O000700,P0277,2,852.59,5
OI002396,O000422,P0423,4,90.93,20
OI002397,O000230,P0257,5,51.56,0
OI002398,O000009,P0131,5,667.99,5
OI002399,O000465,P0351,3,494.29,10
OI002400,O000765,P0281,4,527.89,20
OI002401,O000449,P0296,3,752.33,0
OI002402,O000463,P0328,4,164.14,5
OI002403,O000002,P0458,5,801.94,20
OI002404,O000296,P0469,1,697.99,10
OI002405,O000496,P0387,4,309.83,5
OI002406,O000198,P0488,2,33.27,0
OI002407,O000606,P0062,2,193.86,0
OI002408,O000138,P0130,4,951.5,20
OI002409,O000733,P0339,4,20.46,10
OI002410,O000703,P0199,3,216.36,20
OI002411,O000980,P0326,5,597.4,20
OI002412,O000065,P0256,3,357.98,10
OI002413,O000970,P0441,4,755.39,0
OI002414,O000866,P0353,5,624.03,10
OI002415,O000903,P0014,4,48.28,20
OI002416,O000178,P0244,3,548.3,0
OI002417,O000503,P0371,1,460.14,10
OI002418,O000495,P0310,4,44.0,10
OI002419,O000925,P0111,5,416.5,0
OI002420,O000263,P0304,1,936.18,20
OI002421,O000142,P0258,2,468.55,20
OI002422,O000100,P0130,5,126.49,20
OI002423,O000357,P0462,4,300.46,5
OI002424,O000082,P0149,5,338.1,0
OI002425,O000318,P0496,1,207.13,20
OI002426,O000511,P0003,4,777.98,5
OI002427,O000772,P0023,3,190.85,10
OI002428,O000503,P0118,4,810.33,0
OI002429,O000208,P0085,2,140.68,0
OI002430,O000898,P0255,3,796.39,20
OI002431,O000043,P0363,5,898.71,10
OI002432,O000218,P0215,4,43.2,20
OI002433,O000865,P0035,1,96.37,10
OI002434,O000973,P0206,5,920.08,5
OI002435,O000248,P0013,2,95.51,5
OI002436,O000403,P0229,5,379.58,10
OI002437,O000979,P0035,2,586.3,0
OI002438,O000082,P0119,2,155.91,5
OI002439,O000801,P0006,3,69.39,0
OI002440,O000231,P0269,3,589.72,0
OI002441,O000622,P0451,2,326.33,5
OI002442,O000984,P0411,2,196.78,20
OI002443,O000980,P0246,2,108.06,20
OI002444,O000146,P0075,2,859.27,5
OI002445,O000140,P0245,5,989.97,0
OI002446,O000338,P0127,4,841.37,10
OI002447,O000462,P0424,3,412.33,20
OI002448,O000088,P0446,3,782.83,0
OI002449,O000395,P0344,3,396.87,5
OI002450,O000261,P0246,5,949.89,20
OI002451,O000323,P0124,5,526.05,20
OI002452,O000154,P0222,5,40.6,0
OI002453,O000174,P0361,2,775.19,0
OI002454,O000757,P0143,4,288.03,10
OI002455,O000622,P0429,5,609.24,10
OI002456,O000963,P0262,4,392.23,5
OI002457,O000962,P0173,1,694.51,10
OI002458,O000129,P0129,3,934.82,10
OI002459,O000467,P0161,3,908.15,5
OI002460,O000714,P0498,3,199.93,10
OI002461,O000843,P0143,3,601.78,5
OI002462,O000286,P0411,3,198.07,10
OI002463,O000658,P0105,4,585.93,5
OI002464,O000241,P0371,3,642.21,5
OI002465,O000691,P0094,4,381.25,20
OI002466,O000992,P0368,3,933.16,20
OI002467,O000700,P0075,3,609.92,10
OI002468,O000255,P0495,4,814.98,20
OI002469,O000007,P0035,2,813.87,10
OI002470,O000058,P0233,5,587.75,10
OI002471,O000374,P0291,4,207.2,0
OI002472,O000876,P0322,4,599.32,20
OI002473,O000896,P0199,3,128.25,5
OI002474,O000252,P0186,1,50.62,0
OI002475,O000569,P0056,5,539.87,5
OI002476,O000197,P0474,4,212.84,0
OI002477,O000021,P0058,3,977.07,10
OI002478,O000583,P0221,2,238.18,10
OI002479,O000725,P0431,2,160.19,10
OI002480,O000451,P0088,4,211.11,0
OI002481,O000329,P0047,5,743.05,10
OI002482,O000996,P0064,1,253.73,20
OI002483,O000453,P0124,4,613.51,5
OI002484,O000452,P0144,1,13.14,10
OI002485,O000892,P0297,5,851.09,20
OI002486,O000438,P0119,1,848.81,20
OI002487,O000910,P0227,2,741.77,20
OI002488,O000779,P0012,5,767.41,5
OI002489,O000505,P0224,5,348.87,0
OI002490,O000940,P0260,5,394.02,20
OI002491,O000421,P0191,2,706.42,20
OI002492,O000345,P0404,4,215.06,10
OI002493,O000724,P0208,3,256.28,10
OI002494,O000473,P0195,5,878.95,0
OI002495,O000500,P0331,1,457.72,0
OI002496,O000797,P0293,3,365.93,0
OI002497,O000994,P0224,4,910.1,0
OI002498,O000896,P0131,3,236.27,10
OI002499,O000533,P0246,2,176.86,5
OI002500,O000075,P0196,3,57.5,5
OI002501,O000185,P0363,2,101.45,0
OI002502,O000513,P0041,5,932.69,20
OI002503,O000306,P0151,2,859.92,10
OI002504,O000381,P0118,4,318.48,0
OI002505,O000475,P0447,1,624.74,5
OI002506,O000591,P0281,4,942.6,5
OI002507,O000484,P0009,2,606.61,0
OI002508,O000138,P0396,1,276.35,5
OI002509,O000255,P0399,4,557.9,10
OI002510,O000367,P0079,5,932.83,5
OI002511,O000018,P0167,2,768.69,0
OI002512,O000826,P0259,1,399.87,5
OI002513,O000100,P0241,2,848.07,5
OI002514,O000753,P0294,3,467.78,20
OI002515,O000359,P0364,1,716.3,5
OI002516,O000087,P0035,4,144.55,10
OI002517,O000944,P0271,4,680.75,20
OI002518,O000828,P0456,5,471.95,10
OI002519,O000830,P0385,3,528.24,20
OI002520,O000342,P0258,4,134.98,0
OI002521,O000424,P0038,5,994.77,10
OI002522,O000237,P0310,4,388.75,10
OI002523,O000766,P0013,3,492.35,0
OI002524,O000442,P0223,2,455.44,5
OI002525,O000619,P0203,2,150.89,5
OI002526,O000900,P0130,4,405.25,20
OI002527,O000761,P0452,2,468.67,20
OI002528,O000106,P0126,2,898.07,0
OI002529,O000606,P0192,1,357.05,20
OI002530,O000888,P0040,5,301.01,20
OI002531,O000083,P0479,4,77.08,10
OI002532,O000397,P0159,5,174.29,0
OI002533,O000299,P0382,5,276.91,0
OI002534,O000867,P0112,5,377.55,20
OI002535,O000827,P0172,5,465.69,10
OI002536,O000584,P0189,1,803.21,0
OI002537,O000898,P0389,4,439.07,0
OI002538,O000023,P0035,2,933.62,20
OI002539,O000677,P0339,4,734.14,10
OI002540,O000295,P0073,2,102.26,20
OI002541,O000565,P0202,2,51.47,10
OI002542,O000025,P0489,2,202.55,5
OI002543,O000856,P0410,2,432.64,10
OI002544,O000432,P0001,1,171.76,0
OI002545,O000544,P0373,4,789.14,5
OI002546,O000960,P0469,2,925.57,20
OI002547,O000234,P0041,4,813.57,10
OI002548,O000763,P0436,4,956.11,10
OI002549,O000678,P0324,3,531.44,10
OI002550,O000503,P0116,1,439.53,10
OI002551,O000673,P0482,5,307.56,20
OI002552,O000106,P0488,5,307.34,10
OI002553,O000219,P0422,2,559.46,5
OI002554,O000510,P0238,2,926.79,10
OI002555,O000846,P0381,4,425.1,10
OI002556,O000613,P0042,2,170.82,20
OI002557,O000136,P0397,3,926.86,0
OI002558,O000893,P0208,4,162.51,20
OI002559,O000063,P0171,3,127.04,5
OI002560,O000997,P0451,4,928.56,20
OI002561,O000439,P0208,4,850.96,10
OI002562,O000499,P0313,2,342.75,10
OI002563,O000772,P0437,1,109.65,0
OI002564,O000018,P0077,5,434.26,0
OI002565,O000312,P0027,1,476.5,0
OI002566,O000274,P0150,3,681.95,10
OI002567,O000180,P0021,2,893.95,10
OI002568,O000205,P0020,5,91.52,0
OI002569,O000001,P0421,2,791.65,20
OI002570,O000903,P0056,3,597.44,0
OI002571,O000583,P0071,1,467.71,10
OI002572,O000323,P0330,5,105.16,5
OI002573,O000582,P0017,4,853.63,5
OI002574,O000969,P0415,4,365.16,10
OI002575,O000602,P0335,4,423.79,5
OI002576,O000634,P0342,3,218.44,20
OI002577,O000305,P0361,2,46.43,0
OI002578,O000242,P0076,1,998.24,5
OI002579,O000306,P0371,1,289.65,10
OI002580,O000656,P0297,2,721.45,20
OI002581,O000840,P0063,5,732.09,10
OI002582,O000430,P0459,4,659.62,10
OI002583,O000321,P0201,2,351.63,0
OI002584,O000065,P0431,3,395.66,20
OI002585,O000950,P0338,4,785.89,10
OI002586,O000921,P0069,3,747.83,20
OI002587,O000645,P0491,5,869.45,5
OI002588,O000016,P0446,2,954.75,20
OI002589,O000191,P0250,3,156.69,5
OI002590,O000492,P0263,5,500.4,10
OI002591,O000415,P0370,2,423.69,0
OI002592,O000739,P0365,3,802.21,10
OI002593,O000691,P0002,1,487.97,5
OI002594,O000433,P0076,3,683.55,10
OI002595,O000801,P0456,5,993.69,5
OI002596,O000891,P0395,1,460.4,10
OI002597,O000935,P0023,3,339.28,20
OI002598,O000129,P0243,4,929.76,5
OI002599,O000646,P0428,5,230.67,10
OI002600,O000615,P0457,1,818.57,10
OI002601,O000809,P0136,1,535.44,0
OI002602,O000455,P0488,4,246.59,0
OI002603,O000881,P0025,1,804.37,10
OI002604,O000854,P0009,5,869.86,10
OI002605,O000105,P0255,5,221.28,10
OI002606,O000238,P0438,2,926.37,20
OI002607,O000673,P0091,5,659.54,0
OI002608,O000880,P0041,3,650.37,20
OI002609,O000043,P0051,2,931.77,10
OI002610,O000347,P0337,3,675.09,20
OI002611,O000332,P0464,4,212.05,5
OI002612,O000741,P0050,3,316.4,0
OI002613,O000157,P0080,1,854.5,0
OI002614,O000491,P0034,3,965.49,0
OI002615,O000925,P0173,1,505.46,20
OI002616,O000374,P0063,4,671.32,10
OI002617,O000171,P0183,1,359.71,20
OI002618,O000388,P0280,3,728.06,0
OI002619,O000130,P0084,2,348.68,5
OI002620,O000981,P0474,3,39.49,20
OI002621,O000886,P0054,5,778.1,20
OI002622,O000435,P0086,2,624.86,20
OI002623,O000138,P0500,2,836.17,20
OI002624,O000938,P0199,3,646.1,5
OI002625,O000086,P0019,4,196.2,10
OI002626,O000036,P0341,3,652.23,20
OI002627,O000016,P0497,3,863.39,0
OI002628,O000275,P0432,1,598.7,0
OI002629,O000279,P0243,4,558.05,10
OI002630,O000246,P0320,1,788.28,10
OI002631,O000504,P0160,5,823.94,10
OI002632,O000080,P0440,1,64.36,10
OI002633,O000281,P0357,3,817.54,5
OI002634,O000575,P0175,4,981.5,10
OI002635,O000154,P0256,3,741.24,20
OI002636,O000047,P0014,3,334.48,0
OI002637,O000282,P0477,5,606.88,0
OI002638,O000743,P0059,1,974.89,10
OI002639,O000652,P0455,1,190.79,5
OI002640,O000162,P0119,1,283.75,0
OI002641,O000609,P0465,5,661.32,0
OI002642,O000827,P0386,1,318.77,20
OI002643,O000191,P0337,3,276.36,0
OI002644,O000281,P0036,1,949.49,0
OI002645,O000219,P0457,4,52.1,10
OI002646,O000832,P0278,1,271.64,5
OI002647,O000168,P0172,2,193.28,0
OI002648,O000035,P0241,2,731.46,5
OI002649,O000347,P0378,5,246.2,20
OI002650,O000011,P0349,5,876.32,5
OI002651,O000317,P0281,2,68.78,5
OI002652,O000796,P0099,5,299.78,5
OI002653,O000829,P0499,5,417.43,10
OI002654,O000552,P0128,5,857.58,0
OI002655,O000861,P0131,5,502.7,0
OI002656,O000831,P0303,2,749.32,5
OI002657,O000378,P0417,5,128.78,5
OI002658,O000272,P0365,1,238.55,5
OI002659,O000096,P0375,1,687.23,5
